Success,Timestamp,Date,Base,CurrencyName,Currency
TRUE,1630108799,27-08-2021,EUR,BBD,2.381802
TRUE,1630108799,27-08-2021,EUR,BDT,100.683554
TRUE,1630108799,27-08-2021,EUR,BGN,1.95691
TRUE,1630108799,27-08-2021,EUR,BHD,0.444779
TRUE,1630108799,27-08-2021,EUR,BIF,2340.470135
TRUE,1630108799,27-08-2021,EUR,BMD,1.17973
TRUE,1630108799,27-08-2021,EUR,BND,1.593787
TRUE,1630108799,27-08-2021,EUR,BOB,8.145498
TRUE,1630108799,27-08-2021,EUR,BRL,6.140545
TRUE,1630108799,27-08-2021,EUR,BSD,1.179665
TRUE,1630108799,27-08-2021,EUR,BTC,2.41E-05
TRUE,1630108799,27-08-2021,EUR,BTN,87.366048
TRUE,1630108799,27-08-2021,EUR,BWP,13.210063
TRUE,1630108799,27-08-2021,EUR,BYR,23122.71533
TRUE,1630108799,27-08-2021,EUR,BYN,2.969879
TRUE,1630108799,27-08-2021,EUR,BZD,2.377789
TRUE,1630108799,27-08-2021,EUR,CAD,1.489274
TRUE,1630108799,27-08-2021,EUR,CDF,2355.921983
TRUE,1630108799,27-08-2021,EUR,CHF,1.075458
TRUE,1630108799,27-08-2021,EUR,CLF,0.033485
TRUE,1630108799,27-08-2021,EUR,CLP,923.969444
TRUE,1630108799,27-08-2021,EUR,CNY,7.634984
TRUE,1630108799,27-08-2021,EUR,COP,4517.199399
TRUE,1630108799,27-08-2021,EUR,CRC,733.330589
TRUE,1630108799,27-08-2021,EUR,CUC,1.17973
TRUE,1630108799,27-08-2021,EUR,CUP,31.262855
TRUE,1630108799,27-08-2021,EUR,CVE,110.618062
TRUE,1630108799,27-08-2021,EUR,CZK,25.511611
TRUE,1630108799,27-08-2021,EUR,DJF,209.662146
TRUE,1630108799,27-08-2021,EUR,DKK,7.436671
TRUE,1630108799,27-08-2021,EUR,DOP,67.216537
TRUE,1630108799,27-08-2021,EUR,DZD,159.822759
TRUE,1630108799,27-08-2021,EUR,EGP,18.520989
TRUE,1630108799,27-08-2021,EUR,ERN,17.701634
TRUE,1630108799,27-08-2021,EUR,ETB,53.824292
TRUE,1630108799,27-08-2021,EUR,EUR,1
TRUE,1630108799,27-08-2021,EUR,FJD,2.4822
TRUE,1630108799,27-08-2021,EUR,FKP,0.852477
TRUE,1630108799,27-08-2021,EUR,GBP,0.857238
TRUE,1630108799,27-08-2021,EUR,GEL,3.68122
TRUE,1630108799,27-08-2021,EUR,GGP,0.852477
TRUE,1630108799,27-08-2021,EUR,GHS,7.125141
TRUE,1630108799,27-08-2021,EUR,GIP,0.852477
TRUE,1630108799,27-08-2021,EUR,GMD,60.37906
TRUE,1630108799,27-08-2021,EUR,GNF,11560.59824
TRUE,1630108799,27-08-2021,EUR,GTQ,9.130542
TRUE,1630108799,27-08-2021,EUR,GYD,246.707422
TRUE,1630108799,27-08-2021,EUR,HKD,9.187333
TRUE,1630108799,27-08-2021,EUR,HNL,28.080626
TRUE,1630108799,27-08-2021,EUR,HRK,7.490703
TRUE,1630108799,27-08-2021,EUR,HTG,115.605982
TRUE,1630108799,27-08-2021,EUR,HUF,349.241528
TRUE,1630108799,27-08-2021,EUR,IDR,16897.4551
TRUE,1630108799,27-08-2021,EUR,ILS,3.798579
TRUE,1630108799,27-08-2021,EUR,IMP,0.852477
TRUE,1630108799,27-08-2021,EUR,INR,86.706412
TRUE,1630108799,27-08-2021,EUR,IQD,1721.113319
TRUE,1630108799,27-08-2021,EUR,IRR,49772.82489
TRUE,1630108799,27-08-2021,EUR,ISK,149.413307
TRUE,1630108799,27-08-2021,EUR,JEP,0.852477
TRUE,1630108799,27-08-2021,EUR,JMD,179.25413
TRUE,1630108799,27-08-2021,EUR,JOD,0.836476
TRUE,1630108799,27-08-2021,EUR,JPY,129.566842
TRUE,1630108799,27-08-2021,EUR,KES,129.593835
TRUE,1630108799,27-08-2021,EUR,KGS,99.927647
TRUE,1630108799,27-08-2021,EUR,KHR,4810.654281
TRUE,1630108799,27-08-2021,EUR,KMF,494.30744
TRUE,1630108799,27-08-2021,EUR,KPW,1061.757535
TRUE,1630108799,27-08-2021,EUR,KRW,1371.236458
TRUE,1630108799,27-08-2021,EUR,KWD,0.354986
TRUE,1630108799,27-08-2021,EUR,KYD,0.983038
TRUE,1630108799,27-08-2021,EUR,KZT,504.480161
TRUE,1630108799,27-08-2021,EUR,LAK,11309.09551
TRUE,1630108799,27-08-2021,EUR,LBP,1783.592736
TRUE,1630108799,27-08-2021,EUR,LKR,235.341244
TRUE,1630108799,27-08-2021,EUR,LRD,202.737115
TRUE,1630108799,27-08-2021,EUR,LSL,17.602027
TRUE,1630108799,27-08-2021,EUR,LTL,3.483438
TRUE,1630108799,27-08-2021,EUR,LVL,0.713608
TRUE,1630108799,27-08-2021,EUR,LYD,5.340546
TRUE,1630108799,27-08-2021,EUR,MAD,10.587292
TRUE,1630108799,27-08-2021,EUR,MDL,20.838009
TRUE,1630108799,27-08-2021,EUR,MGA,4625.433106
TRUE,1630108799,27-08-2021,EUR,MKD,61.812288
TRUE,1630108799,27-08-2021,EUR,MMK,1941.71241
TRUE,1630108799,27-08-2021,EUR,MNT,3363.294671
TRUE,1630108799,27-08-2021,EUR,MOP,9.465612
TRUE,1630108799,27-08-2021,EUR,MRO,421.163541
TRUE,1630108799,27-08-2021,EUR,MUR,50.378903
TRUE,1630108799,27-08-2021,EUR,MVR,18.227281
TRUE,1630108799,27-08-2021,EUR,MWK,958.988828
TRUE,1630108799,27-08-2021,EUR,MXN,23.826956
TRUE,1630108799,27-08-2021,EUR,MYR,4.949015
TRUE,1630108799,27-08-2021,EUR,MZN,75.178364
TRUE,1630108799,27-08-2021,EUR,NAD,17.602022
TRUE,1630108799,27-08-2021,EUR,NGN,485.463446
TRUE,1630108799,27-08-2021,EUR,NIO,41.423211
TRUE,1630108799,27-08-2021,EUR,NOK,10.243588
TRUE,1630108799,27-08-2021,EUR,NPR,139.786159
TRUE,1630108799,27-08-2021,EUR,NZD,1.682785
TRUE,1630108799,27-08-2021,EUR,OMR,0.454208
TRUE,1630108799,27-08-2021,EUR,PAB,1.179665
TRUE,1630108799,27-08-2021,EUR,PEN,4.803632
TRUE,1630108799,27-08-2021,EUR,PGK,4.19509
TRUE,1630108799,27-08-2021,EUR,PHP,58.845393
TRUE,1630108799,27-08-2021,EUR,PKR,196.530571
TRUE,1630108799,27-08-2021,EUR,PLN,4.577241
TRUE,1630108799,27-08-2021,EUR,PYG,8180.911211
TRUE,1630108799,27-08-2021,EUR,QAR,4.295444
TRUE,1630108799,27-08-2021,EUR,RON,4.93635
TRUE,1630108799,27-08-2021,EUR,RSD,117.956485
TRUE,1630108799,27-08-2021,EUR,RUB,86.415372
TRUE,1630108799,27-08-2021,EUR,RWF,1190.088434
TRUE,1630108799,27-08-2021,EUR,SAR,4.424977
TRUE,1630108799,27-08-2021,EUR,SBD,9.506344
TRUE,1630108799,27-08-2021,EUR,SCR,15.976448
TRUE,1630108799,27-08-2021,EUR,SDG,523.21476
TRUE,1630108799,27-08-2021,EUR,SEK,10.198439
TRUE,1630108799,27-08-2021,EUR,SGD,1.587923
TRUE,1630108799,27-08-2021,EUR,SHP,1.624965
TRUE,1630108799,27-08-2021,EUR,SLL,12180.71651
TRUE,1630108799,27-08-2021,EUR,SOS,690.142668
TRUE,1630108799,27-08-2021,EUR,SRD,25.216151
TRUE,1630108799,27-08-2021,EUR,STD,24418.03687
TRUE,1630108799,27-08-2021,EUR,SVC,10.321945
TRUE,1630108799,27-08-2021,EUR,SYP,1483.598212
TRUE,1630108799,27-08-2021,EUR,SZL,17.603987
TRUE,1630108799,27-08-2021,EUR,THB,38.295822
TRUE,1630108799,27-08-2021,EUR,TJS,13.45986
TRUE,1630108799,27-08-2021,EUR,TMT,4.140854
TRUE,1630108799,27-08-2021,EUR,TND,3.290862
TRUE,1630108799,27-08-2021,EUR,TOP,2.674925
TRUE,1630108799,27-08-2021,EUR,TRY,9.855118
TRUE,1630108799,27-08-2021,EUR,TTD,8.007056
TRUE,1630108799,27-08-2021,EUR,TWD,32.901387
TRUE,1630108799,27-08-2021,EUR,TZS,2735.621361
TRUE,1630108799,27-08-2021,EUR,UAH,31.768998
TRUE,1630108799,27-08-2021,EUR,UGX,4168.905998
TRUE,1630108799,27-08-2021,EUR,USD,1.17973
TRUE,1630108799,27-08-2021,EUR,UYU,50.51824
TRUE,1630108799,27-08-2021,EUR,UZS,12552.40381
TRUE,1630108799,27-08-2021,EUR,VEF,2.52E+11
TRUE,1630108799,27-08-2021,EUR,VND,26886.05522
TRUE,1630108799,27-08-2021,EUR,VUV,130.816675
TRUE,1630108799,27-08-2021,EUR,WST,3.021011
TRUE,1630108799,27-08-2021,EUR,XAF,658.057337
TRUE,1630108799,27-08-2021,EUR,XAG,0.049113
TRUE,1630108799,27-08-2021,EUR,XAU,0.000649
TRUE,1630108799,27-08-2021,EUR,XCD,3.188281
TRUE,1630108799,27-08-2021,EUR,XDR,0.830049
TRUE,1630108799,27-08-2021,EUR,XOF,658.057337
TRUE,1630108799,27-08-2021,EUR,XPF,120.19136
TRUE,1630108799,27-08-2021,EUR,YER,295.935794
TRUE,1630108799,27-08-2021,EUR,ZAR,17.375529
TRUE,1630108799,27-08-2021,EUR,ZMK,10618.99328
TRUE,1630108799,27-08-2021,EUR,ZMW,18.844948
TRUE,1630108799,27-08-2021,EUR,ZWL,379.8727
TRUE,1630163584,28-08-2021,EUR,AED,4.332463
TRUE,1630163584,28-08-2021,EUR,AFN,101.587896
TRUE,1630163584,28-08-2021,EUR,ALL,122.310704
TRUE,1630163584,28-08-2021,EUR,AMD,582.351165
TRUE,1630163584,28-08-2021,EUR,ANG,2.117117
TRUE,1630163584,28-08-2021,EUR,AOA,749.008328
TRUE,1630163584,28-08-2021,EUR,ARS,114.985899
TRUE,1630163584,28-08-2021,EUR,AUD,1.613157
TRUE,1630163584,28-08-2021,EUR,AWG,2.123762
TRUE,1630163584,28-08-2021,EUR,AZN,2.009901
TRUE,1630163584,28-08-2021,EUR,BAM,1.961776
TRUE,1630163584,28-08-2021,EUR,BBD,2.381418
TRUE,1630163584,28-08-2021,EUR,BDT,100.667306
TRUE,1630163584,28-08-2021,EUR,BGN,1.956594
TRUE,1630163584,28-08-2021,EUR,BHD,0.444708
TRUE,1630163584,28-08-2021,EUR,BIF,2340.092435
TRUE,1630163584,28-08-2021,EUR,BMD,1.17954
TRUE,1630163584,28-08-2021,EUR,BND,1.59353
TRUE,1630163584,28-08-2021,EUR,BOB,8.144184
TRUE,1630163584,28-08-2021,EUR,BRL,6.139554
TRUE,1630163584,28-08-2021,EUR,BSD,1.179475
TRUE,1630163584,28-08-2021,EUR,BTC,2.43E-05
TRUE,1630163584,28-08-2021,EUR,BTN,87.351949
TRUE,1630163584,28-08-2021,EUR,BWP,13.207931
TRUE,1630163584,28-08-2021,EUR,BYR,23118.98383
TRUE,1630163584,28-08-2021,EUR,BYN,2.9694
TRUE,1630163584,28-08-2021,EUR,BZD,2.377406
TRUE,1630163584,28-08-2021,EUR,CAD,1.489034
TRUE,1630163584,28-08-2021,EUR,CDF,2355.54179
TRUE,1630163584,28-08-2021,EUR,CHF,1.075284
TRUE,1630163584,28-08-2021,EUR,CLF,0.03348
TRUE,1630163584,28-08-2021,EUR,CLP,923.820336
TRUE,1630163584,28-08-2021,EUR,CNY,7.633752
TRUE,1630163584,28-08-2021,EUR,COP,4516.470423
TRUE,1630163584,28-08-2021,EUR,CRC,733.212246
TRUE,1630163584,28-08-2021,EUR,CUC,1.17954
TRUE,1630163584,28-08-2021,EUR,CUP,31.25781
TRUE,1630163584,28-08-2021,EUR,CVE,110.600211
TRUE,1630163584,28-08-2021,EUR,CZK,25.507494
TRUE,1630163584,28-08-2021,EUR,DJF,209.628312
TRUE,1630163584,28-08-2021,EUR,DKK,7.435471
TRUE,1630163584,28-08-2021,EUR,DOP,67.205689
TRUE,1630163584,28-08-2021,EUR,DZD,159.796967
TRUE,1630163584,28-08-2021,EUR,EGP,18.518
TRUE,1630163584,28-08-2021,EUR,ERN,17.698777
TRUE,1630163584,28-08-2021,EUR,ETB,53.815606
TRUE,1630163584,28-08-2021,EUR,EUR,1
TRUE,1630163584,28-08-2021,EUR,FJD,2.4818
TRUE,1630163584,28-08-2021,EUR,FKP,0.852339
TRUE,1630163584,28-08-2021,EUR,GBP,0.856913
TRUE,1630163584,28-08-2021,EUR,GEL,3.680626
TRUE,1630163584,28-08-2021,EUR,GGP,0.852339
TRUE,1630163584,28-08-2021,EUR,GHS,7.123992
TRUE,1630163584,28-08-2021,EUR,GIP,0.852339
TRUE,1630163584,28-08-2021,EUR,GMD,60.369317
TRUE,1630163584,28-08-2021,EUR,GNF,11558.73262
TRUE,1630163584,28-08-2021,EUR,GTQ,9.129069
TRUE,1630163584,28-08-2021,EUR,GYD,246.667609
TRUE,1630163584,28-08-2021,EUR,HKD,9.185851
TRUE,1630163584,28-08-2021,EUR,HNL,28.076094
TRUE,1630163584,28-08-2021,EUR,HRK,7.489494
TRUE,1630163584,28-08-2021,EUR,HTG,115.587326
TRUE,1630163584,28-08-2021,EUR,HUF,349.185168
TRUE,1630163584,28-08-2021,EUR,IDR,16894.72823
TRUE,1630163584,28-08-2021,EUR,ILS,3.797966
TRUE,1630163584,28-08-2021,EUR,IMP,0.852339
TRUE,1630163584,28-08-2021,EUR,INR,86.69242
TRUE,1630163584,28-08-2021,EUR,IQD,1720.835569
TRUE,1630163584,28-08-2021,EUR,IRR,49764.79266
TRUE,1630163584,28-08-2021,EUR,ISK,149.389195
TRUE,1630163584,28-08-2021,EUR,JEP,0.852339
TRUE,1630163584,28-08-2021,EUR,JMD,179.225202
TRUE,1630163584,28-08-2021,EUR,JOD,0.836341
TRUE,1630163584,28-08-2021,EUR,JPY,129.545933
TRUE,1630163584,28-08-2021,EUR,KES,129.572922
TRUE,1630163584,28-08-2021,EUR,KGS,99.911521
TRUE,1630163584,28-08-2021,EUR,KHR,4809.877948
TRUE,1630163584,28-08-2021,EUR,KMF,494.22767
TRUE,1630163584,28-08-2021,EUR,KPW,1061.586191
TRUE,1630163584,28-08-2021,EUR,KRW,1371.015171
TRUE,1630163584,28-08-2021,EUR,KWD,0.354928
TRUE,1630163584,28-08-2021,EUR,KYD,0.982879
TRUE,1630163584,28-08-2021,EUR,KZT,504.39875
TRUE,1630163584,28-08-2021,EUR,LAK,11307.27048
TRUE,1630163584,28-08-2021,EUR,LBP,1783.304904
TRUE,1630163584,28-08-2021,EUR,LKR,235.303265
TRUE,1630163584,28-08-2021,EUR,LRD,202.704398
TRUE,1630163584,28-08-2021,EUR,LSL,17.599187
TRUE,1630163584,28-08-2021,EUR,LTL,3.482875
TRUE,1630163584,28-08-2021,EUR,LVL,0.713492
TRUE,1630163584,28-08-2021,EUR,LYD,5.339684
TRUE,1630163584,28-08-2021,EUR,MAD,10.585583
TRUE,1630163584,28-08-2021,EUR,MDL,20.834646
TRUE,1630163584,28-08-2021,EUR,MGA,4624.686664
TRUE,1630163584,28-08-2021,EUR,MKD,61.802313
TRUE,1630163584,28-08-2021,EUR,MMK,1941.399061
TRUE,1630163584,28-08-2021,EUR,MNT,3362.75191
TRUE,1630163584,28-08-2021,EUR,MOP,9.464084
TRUE,1630163584,28-08-2021,EUR,MRO,421.095574
TRUE,1630163584,28-08-2021,EUR,MUR,50.370773
TRUE,1630163584,28-08-2021,EUR,MVR,18.224339
TRUE,1630163584,28-08-2021,EUR,MWK,958.834068
TRUE,1630163584,28-08-2021,EUR,MXN,23.823111
TRUE,1630163584,28-08-2021,EUR,MYR,4.948216
TRUE,1630163584,28-08-2021,EUR,MZN,75.166232
TRUE,1630163584,28-08-2021,EUR,NAD,17.599182
TRUE,1630163584,28-08-2021,EUR,NGN,485.385103
TRUE,1630163584,28-08-2021,EUR,NIO,41.416527
TRUE,1630163584,28-08-2021,EUR,NOK,10.241934
TRUE,1630163584,28-08-2021,EUR,NPR,139.7636
TRUE,1630163584,28-08-2021,EUR,NZD,1.682513
TRUE,1630163584,28-08-2021,EUR,OMR,0.454134
TRUE,1630163584,28-08-2021,EUR,PAB,1.179475
TRUE,1630163584,28-08-2021,EUR,PEN,4.802857
TRUE,1630163584,28-08-2021,EUR,PGK,4.194413
TRUE,1630163584,28-08-2021,EUR,PHP,58.835897
TRUE,1630163584,28-08-2021,EUR,PKR,196.498856
TRUE,1630163584,28-08-2021,EUR,PLN,4.576502
TRUE,1630163584,28-08-2021,EUR,PYG,8179.590994
TRUE,1630163584,28-08-2021,EUR,QAR,4.29475
TRUE,1630163584,28-08-2021,EUR,RON,4.935554
TRUE,1630163584,28-08-2021,EUR,RSD,117.937449
TRUE,1630163584,28-08-2021,EUR,RUB,86.401427
TRUE,1630163584,28-08-2021,EUR,RWF,1189.89638
TRUE,1630163584,28-08-2021,EUR,SAR,4.424262
TRUE,1630163584,28-08-2021,EUR,SBD,9.50481
TRUE,1630163584,28-08-2021,EUR,SCR,15.973869
TRUE,1630163584,28-08-2021,EUR,SDG,523.130325
TRUE,1630163584,28-08-2021,EUR,SEK,10.196793
TRUE,1630163584,28-08-2021,EUR,SGD,1.587667
TRUE,1630163584,28-08-2021,EUR,SHP,1.624703
TRUE,1630163584,28-08-2021,EUR,SLL,12178.75081
TRUE,1630163584,28-08-2021,EUR,SOS,690.031294
TRUE,1630163584,28-08-2021,EUR,SRD,25.212082
TRUE,1630163584,28-08-2021,EUR,STD,24414.09634
TRUE,1630163584,28-08-2021,EUR,SVC,10.320279
TRUE,1630163584,28-08-2021,EUR,SYP,1483.358792
TRUE,1630163584,28-08-2021,EUR,SZL,17.601146
TRUE,1630163584,28-08-2021,EUR,THB,38.289642
TRUE,1630163584,28-08-2021,EUR,TJS,13.457688
TRUE,1630163584,28-08-2021,EUR,TMT,4.140185
TRUE,1630163584,28-08-2021,EUR,TND,3.290331
TRUE,1630163584,28-08-2021,EUR,TOP,2.674494
TRUE,1630163584,28-08-2021,EUR,TRY,9.853528
TRUE,1630163584,28-08-2021,EUR,TTD,8.005764
TRUE,1630163584,28-08-2021,EUR,TWD,32.896077
TRUE,1630163584,28-08-2021,EUR,TZS,2735.179892
TRUE,1630163584,28-08-2021,EUR,UAH,31.763871
TRUE,1630163584,28-08-2021,EUR,UGX,4168.233229
TRUE,1630163584,28-08-2021,EUR,USD,1.17954
TRUE,1630163584,28-08-2021,EUR,UYU,50.510088
TRUE,1630163584,28-08-2021,EUR,UZS,12550.37813
TRUE,1630163584,28-08-2021,EUR,VEF,2.52E+11
TRUE,1630163584,28-08-2021,EUR,VND,26881.71641
TRUE,1630163584,28-08-2021,EUR,VUV,130.795564
TRUE,1630163584,28-08-2021,EUR,WST,3.020524
TRUE,1630163584,28-08-2021,EUR,XAF,657.951142
TRUE,1630163584,28-08-2021,EUR,XAG,0.049106
TRUE,1630163584,28-08-2021,EUR,XAU,0.000649
TRUE,1630163584,28-08-2021,EUR,XCD,3.187766
TRUE,1630163584,28-08-2021,EUR,XDR,0.829915
TRUE,1630163584,28-08-2021,EUR,XOF,657.951142
TRUE,1630163584,28-08-2021,EUR,XPF,120.171964
TRUE,1630163584,28-08-2021,EUR,YER,295.888036
TRUE,1630163584,28-08-2021,EUR,ZAR,17.372725
TRUE,1630163584,28-08-2021,EUR,ZMK,10617.27961
TRUE,1630163584,28-08-2021,EUR,ZMW,18.841907
TRUE,1630163584,28-08-2021,EUR,ZWL,379.811397
TRUE,1630249384,29-08-2021,EUR,AED,4.332463
TRUE,1630249384,29-08-2021,EUR,AFN,101.587896
TRUE,1630249384,29-08-2021,EUR,ALL,122.310704
TRUE,1630249384,29-08-2021,EUR,AMD,582.351165
TRUE,1630249384,29-08-2021,EUR,ANG,2.117117
TRUE,1630249384,29-08-2021,EUR,AOA,749.008328
TRUE,1630249384,29-08-2021,EUR,ARS,114.985899
TRUE,1630249384,29-08-2021,EUR,AUD,1.613157
TRUE,1630249384,29-08-2021,EUR,AWG,2.123762
TRUE,1630249384,29-08-2021,EUR,AZN,2.009901
TRUE,1630249384,29-08-2021,EUR,BAM,1.961776
TRUE,1630249384,29-08-2021,EUR,BBD,2.381418
TRUE,1630249384,29-08-2021,EUR,BDT,100.667306
TRUE,1630249384,29-08-2021,EUR,BGN,1.956594
TRUE,1630249384,29-08-2021,EUR,BHD,0.444708
TRUE,1630249384,29-08-2021,EUR,BIF,2340.092435
TRUE,1630249384,29-08-2021,EUR,BMD,1.17954
TRUE,1630249384,29-08-2021,EUR,BND,1.59353
TRUE,1630249384,29-08-2021,EUR,BOB,8.144184
TRUE,1630249384,29-08-2021,EUR,BRL,6.139554
TRUE,1630249384,29-08-2021,EUR,BSD,1.179475
TRUE,1630249384,29-08-2021,EUR,BTC,2.44E-05
TRUE,1630249384,29-08-2021,EUR,BTN,87.351949
TRUE,1630249384,29-08-2021,EUR,BWP,13.207931
TRUE,1630249384,29-08-2021,EUR,BYR,23118.98383
TRUE,1630249384,29-08-2021,EUR,BYN,2.9694
TRUE,1630249384,29-08-2021,EUR,BZD,2.377406
TRUE,1630249384,29-08-2021,EUR,CAD,1.489034
TRUE,1630249384,29-08-2021,EUR,CDF,2355.54179
TRUE,1630249384,29-08-2021,EUR,CHF,1.074997
TRUE,1630249384,29-08-2021,EUR,CLF,0.03348
TRUE,1630249384,29-08-2021,EUR,CLP,923.820336
TRUE,1630249384,29-08-2021,EUR,CNY,7.633752
TRUE,1630249384,29-08-2021,EUR,COP,4516.470423
TRUE,1630249384,29-08-2021,EUR,CRC,733.212246
TRUE,1630249384,29-08-2021,EUR,CUC,1.17954
TRUE,1630249384,29-08-2021,EUR,CUP,31.25781
TRUE,1630249384,29-08-2021,EUR,CVE,110.600211
TRUE,1630249384,29-08-2021,EUR,CZK,25.507494
TRUE,1630249384,29-08-2021,EUR,DJF,209.628312
TRUE,1630249384,29-08-2021,EUR,DKK,7.435471
TRUE,1630249384,29-08-2021,EUR,DOP,67.205689
TRUE,1630249384,29-08-2021,EUR,DZD,159.796967
TRUE,1630249384,29-08-2021,EUR,EGP,18.518
TRUE,1630249384,29-08-2021,EUR,ERN,17.698777
TRUE,1630249384,29-08-2021,EUR,ETB,53.815606
TRUE,1630249384,29-08-2021,EUR,EUR,1
TRUE,1630249384,29-08-2021,EUR,FJD,2.4818
TRUE,1630249384,29-08-2021,EUR,FKP,0.852339
TRUE,1630249384,29-08-2021,EUR,GBP,0.856913
TRUE,1630249384,29-08-2021,EUR,GEL,3.680626
TRUE,1630249384,29-08-2021,EUR,GGP,0.852339
TRUE,1630249384,29-08-2021,EUR,GHS,7.123992
TRUE,1630249384,29-08-2021,EUR,GIP,0.852339
TRUE,1630249384,29-08-2021,EUR,GMD,60.369317
TRUE,1630249384,29-08-2021,EUR,GNF,11558.73262
TRUE,1630249384,29-08-2021,EUR,GTQ,9.129069
TRUE,1630249384,29-08-2021,EUR,GYD,246.667609
TRUE,1630249384,29-08-2021,EUR,HKD,9.185851
TRUE,1630249384,29-08-2021,EUR,HNL,28.076094
TRUE,1630249384,29-08-2021,EUR,HRK,7.489494
TRUE,1630249384,29-08-2021,EUR,HTG,115.587326
TRUE,1630249384,29-08-2021,EUR,HUF,349.185168
TRUE,1630249384,29-08-2021,EUR,IDR,16894.72823
TRUE,1630249384,29-08-2021,EUR,ILS,3.797966
TRUE,1630249384,29-08-2021,EUR,IMP,0.852339
TRUE,1630249384,29-08-2021,EUR,INR,86.69242
TRUE,1630249384,29-08-2021,EUR,IQD,1720.835569
TRUE,1630249384,29-08-2021,EUR,IRR,49764.79266
TRUE,1630249384,29-08-2021,EUR,ISK,149.389195
TRUE,1630249384,29-08-2021,EUR,JEP,0.852339
TRUE,1630249384,29-08-2021,EUR,JMD,179.225202
TRUE,1630249384,29-08-2021,EUR,JOD,0.836341
TRUE,1630249384,29-08-2021,EUR,JPY,129.545933
TRUE,1630249384,29-08-2021,EUR,KES,129.572922
TRUE,1630249384,29-08-2021,EUR,KGS,99.911521
TRUE,1630249384,29-08-2021,EUR,KHR,4809.877948
TRUE,1630249384,29-08-2021,EUR,KMF,494.22767
TRUE,1630249384,29-08-2021,EUR,KPW,1061.586191
TRUE,1630249384,29-08-2021,EUR,KRW,1371.015171
TRUE,1630249384,29-08-2021,EUR,KWD,0.354928
TRUE,1630249384,29-08-2021,EUR,KYD,0.982879
TRUE,1630249384,29-08-2021,EUR,KZT,504.39875
TRUE,1630249384,29-08-2021,EUR,LAK,11307.27048
TRUE,1630249384,29-08-2021,EUR,LBP,1783.304904
TRUE,1630249384,29-08-2021,EUR,LKR,235.303265
TRUE,1630249384,29-08-2021,EUR,LRD,202.704398
TRUE,1630249384,29-08-2021,EUR,LSL,17.599187
TRUE,1630249384,29-08-2021,EUR,LTL,3.482875
TRUE,1630249384,29-08-2021,EUR,LVL,0.713492
TRUE,1630249384,29-08-2021,EUR,LYD,5.339684
TRUE,1630249384,29-08-2021,EUR,MAD,10.585583
TRUE,1630249384,29-08-2021,EUR,MDL,20.834646
TRUE,1630249384,29-08-2021,EUR,MGA,4624.686664
TRUE,1630249384,29-08-2021,EUR,MKD,61.802313
TRUE,1630249384,29-08-2021,EUR,MMK,1941.399061
TRUE,1630249384,29-08-2021,EUR,MNT,3362.75191
TRUE,1630249384,29-08-2021,EUR,MOP,9.464084
TRUE,1630249384,29-08-2021,EUR,MRO,421.095574
TRUE,1630249384,29-08-2021,EUR,MUR,50.370773
TRUE,1630249384,29-08-2021,EUR,MVR,18.224339
TRUE,1630249384,29-08-2021,EUR,MWK,958.834068
TRUE,1630249384,29-08-2021,EUR,MXN,23.823111
TRUE,1630249384,29-08-2021,EUR,MYR,4.948216
TRUE,1630249384,29-08-2021,EUR,MZN,75.166232
TRUE,1630249384,29-08-2021,EUR,NAD,17.599182
TRUE,1630249384,29-08-2021,EUR,NGN,485.385103
TRUE,1630249384,29-08-2021,EUR,NIO,41.416527
TRUE,1630249384,29-08-2021,EUR,NOK,10.241934
TRUE,1630249384,29-08-2021,EUR,NPR,139.7636
TRUE,1630249384,29-08-2021,EUR,NZD,1.682513
TRUE,1630249384,29-08-2021,EUR,OMR,0.454134
TRUE,1630249384,29-08-2021,EUR,PAB,1.179475
TRUE,1630249384,29-08-2021,EUR,PEN,4.802857
TRUE,1630249384,29-08-2021,EUR,PGK,4.194413
TRUE,1630249384,29-08-2021,EUR,PHP,58.835897
TRUE,1630249384,29-08-2021,EUR,PKR,196.498856
TRUE,1630249384,29-08-2021,EUR,PLN,4.576502
TRUE,1630249384,29-08-2021,EUR,PYG,8179.590994
TRUE,1630249384,29-08-2021,EUR,QAR,4.29475
TRUE,1630249384,29-08-2021,EUR,RON,4.935554
TRUE,1630249384,29-08-2021,EUR,RSD,117.937449
TRUE,1630249384,29-08-2021,EUR,RUB,86.401427
TRUE,1630249384,29-08-2021,EUR,RWF,1189.89638
TRUE,1630249384,29-08-2021,EUR,SAR,4.424262
TRUE,1630249384,29-08-2021,EUR,SBD,9.50481
TRUE,1630249384,29-08-2021,EUR,SCR,15.973869
TRUE,1630249384,29-08-2021,EUR,SDG,523.130325
TRUE,1630249384,29-08-2021,EUR,SEK,10.196793
TRUE,1630249384,29-08-2021,EUR,SGD,1.587667
TRUE,1630249384,29-08-2021,EUR,SHP,1.624703
TRUE,1630249384,29-08-2021,EUR,SLL,12178.75081
TRUE,1630249384,29-08-2021,EUR,SOS,690.031294
TRUE,1630249384,29-08-2021,EUR,SRD,25.212082
TRUE,1630249384,29-08-2021,EUR,STD,24414.09634
TRUE,1630249384,29-08-2021,EUR,SVC,10.320279
TRUE,1630249384,29-08-2021,EUR,SYP,1483.358792
TRUE,1630249384,29-08-2021,EUR,SZL,17.601146
TRUE,1630249384,29-08-2021,EUR,THB,38.289642
